stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
7010B158131,158131.0,Ulsterbus Depot,,54.9966287583853,-7.31786633503893,,,,
7010B158241,158241.0,Magee Campus,,55.002956,-7.322545,,,,
7020IR0037,,Lisburn,,54.513863,-6.045132,,,,
7020IR2162,,Belfast,,54.594684,-5.939831,,,,
7040B107131,107131.0,Cullaville,,54.0620448123748,-6.64352516920916,,,,
7040B139481,139481.0,Newry,,54.1682530256848,-6.33909756269821,,,,
7040B139491,139491.0,Buttercrane Shopping Centre,,54.172871,-6.340996,,,,
7040B139501,139501.0,Newry,,54.172227,-6.340441,,,,
7040B139511,139511.0,Newry (Opp Quay Shopping Centre),,54.16869222,-6.339018889,,,,
7040B139761,139761.0,Killeen Bridge,,54.131009,-6.346082,,,,
7040B139771,139771.0,Killeen Bridge,,54.131023,-6.346479,,,,
7040B139781,139781.0,Meigh Cross,,54.115863,-6.357129,,,,
7040B139791,139791.0,Meigh Cross (Service Station),,54.11589222,-6.357278611,,,,
7040B150611,150611.0,Monaghan Street,,54.176486,-6.34535,,,,
7040B156051,156051.0,Newry,,54.176002,-6.339467,,,,
7040B156061,156061.0,Newry Bus Station,,54.1749986272411,-6.340145,,,,
7040IR0042,,Newry,,54.188659,-6.362413,,,,
7040IR0045,,Portadown,,54.424993,-6.445312,,,,
7040IR0090,,Lurgan,,54.467011,-6.338528,,,,
7050B108081,108081.0,Enniskillen,,54.3436944286399,-7.64007888696494,,,,
7050B140871,140871.0,Derrylin,,54.191672,-7.565929,,,,
7050B1409001,140901.0,Bellanaleck,,54.2950047241065,-7.63801510677572,,,,
7050B141541,141541.0,Belleek,,54.4761705959608,-8.09450198679982,,,,
7050B1415501,141551.0,Bellanaleck,,54.2950580826928,-7.63783030428049,,,,
7050B141561,141561.0,Derrylin,,54.191678,-7.565736,,,,
7050B630091,630091.0,Letterbreen,,54.3092870556637,-7.73268562828709,,,,
7050B630101,630101.0,Letterbreen,,54.3094925605682,-7.73216183422823,,,,
7050B6310001,631001.0,Belcoo,,54.297258,-7.869896,,,,
7050B631071,631071.0,Loughview Drive,,54.297373889864,-7.8701144779675,,,,
7060B152481,152481.0,Sion Mills,,54.7843117247012,-7.4716367976002,,,,
7060B156031,156031.0,Ballygawley,,54.456349,-7.033901,,,,
7060B157111,157111.0,Newtownstewart,,54.7218905194398,-7.37298186024223,,,,
7060B158031,158031.0,Ulsterbus Depot,,54.601343,-7.30175,,,,
7060B1581001,158101.0,Newtownstewart,,54.7217738838126,-7.37301470512109,,,,
7060B158121,158121.0,Bradley Way,,54.8265068781516,-7.47009002495236,,,,
7060B1581401,158141.0,Sion Mills,,54.785779358327,-7.47234836164944,,,,
7060B158181,158181.0,Canal Street,,54.8277460618064,-7.46378639704708,,,,
8210B111621,111621.0,St. Patrick's Avenue,,52.83712389,-6.914670278,,,,
8210B111891,111891.0,Sleaty Street,,52.84414778,-6.9397625,,,,
8210B1340201,134021.0,Hacketstown,,52.865375,-6.558453,,,,
8210B136061,136061.0,SETU Carlow,,52.8299811805242,-6.93597455431291,,,,
8210B1360701,136071.0,Leighlinbridge Cross,,52.735531445787,-6.98709757456481,,,,
8210B136211,136211.0,Rathvilly,,52.8805507014169,-6.69556191940628,,,,
8210B136231,136231.0,Hacketstown,,52.865221,-6.558399,,,,
8210B153991,153991.0,Tullow North,,52.8048199890738,-6.73250639090103,,,,
8210B154001,154001.0,Tullow North,,52.8046580908354,-6.73249626766088,,,,
8210B202101,202101.0,Wexford Road Business Park,,52.820615,-6.897133333,,,,
8210B335561,335561.0,Barrack Street,,52.8353868712984,-6.92542345782427,,,,
8210B3355701,335571.0,Hanover Bus Park,,52.833738,-6.926948,,,,
8210B339081,339081.0,Seskin Road,,52.7388720012359,-6.98568732045988,,,,
8210B3394301,339431.0,Royal Oak Road,,52.704245,-6.984179,,,,
8210B3511401,351141.0,Rathvilly,,52.8806191573759,-6.69524785426883,,,,
8210B3511801,351181.0,Kildavin,,52.683916,-6.685386,,,,
8210B351711,351711.0,Ballon,,52.7401879532436,-6.77039976288263,,,,
8210B351721,351721.0,Ballon,,52.7400872675218,-6.77022488071272,,,,
8210B5981201,598121.0,SETU Carlow,,52.8300543996409,-6.93612116551754,,,,
8210CO11091,201001.0,Tyndall College,,52.8191870838225,-6.94511035027316,,,,
8210CO11092,11092.0,South East T.U.,,52.8258575132511,-6.93718820056314,,,,
8210CO11093,110931.0,Bourlum Wood,,52.8234089692559,-6.93576417315221,,,,
8210CO11094,110941.0,Green Road,,52.8254972225156,-6.93409575023232,,,,
8210CO11095,110951.0,New Street,,52.8297293080953,-6.93094997361145,,,,
8210CO11096,110961.0,Hanover Road,,52.831402788289,-6.92914286697322,,,,
8210CO11098,110981.0,Fire Station,,52.8368675177698,-6.92317539653795,,,,
8210CO11099,110991.0,Green Lane,,52.8412390151113,-6.91760470744884,,,,
8210CO11100,111001.0,Deerpark,,52.8450256052914,-6.910028568691,,,,
8210CO11101,111011.0,O'Brien Road,,52.8404323530783,-6.90901547710549,,,,
8210CO11102,201041.0,Sandhills,,52.8396015413723,-6.90468720511796,,,,
8210CO11103,201051.0,Burrindale,,52.8417185632881,-6.90228857084598,,,,
8210CO11104,111041.0,Beechwood Park,,52.8447290479015,-6.8993178483131,,,,
8210CO11105,201061.0,Tinteán Coille,,52.8467534919845,-6.89567396632087,,,,
8210CO11106,201111.0,MSD Carlow,,52.8542540707242,-6.88461459284746,,,,
8210CO11108,111231.0,Tinteán Coille,,52.846704695522,-6.89525952315287,,,,
8210CO11109,111091.0,Beechwood Park,,52.8449237128477,-6.89898633164315,,,,
8210CO11110,111101.0,Burrindale,,52.8419495927723,-6.90200070569607,,,,
8210CO11111,111241.0,Sandhills,,52.8394110378197,-6.90742315927646,,,,
8210CO11112,111121.0,O'Brien Road,,52.8408841108663,-6.90927134174724,,,,
8210CO11113,111131.0,Deerpark,,52.8447843441739,-6.91018306196077,,,,
8210CO11114,111141.0,Green Lane,,52.8417803986177,-6.9168490415088,,,,
8210CO11115,111151.0,Fire Station,,52.8369802982362,-6.92272733445909,,,,
8210CO11117,111171.0,Hanover Road,,52.8318567971016,-6.92865680006758,,,,
8210CO11118,111181.0,New Street,,52.8290335983512,-6.93154580133862,,,,
8210CO11119,111191.0,Green Road,,52.8257379835869,-6.93388211775064,,,,
8210CO11120,111201.0,Bourlum Wood,,52.823007517304,-6.93610041018636,,,,
8210CO11121,111211.0,South East Technological University,,52.825967,-6.937364,,,,
8210CO11122,111221.0,Southern Gardens,,52.8225722592465,-6.94170477213663,,,,
8210CO11123,201011.0,Tyndall College,,52.819176383642,-6.94491773727636,,,,
8210CO11125,111251.0,Sleaty Street,,52.8439996189565,-6.93965480353861,,,,
8210CO11126,111261.0,Duggan Avenue,,52.8404906097978,-6.93824108301806,,,,
8210CO11127,113911.0,Maryborough Street,,52.8370852558864,-6.93836866743233,,,,
8210CO11128,111281.0,Castle,,52.8366214166072,-6.93575289664159,,,,
8210CO11129,111291.0,Kennedy Avenue,,52.8356578550039,-6.93154649642024,,,,
8210CO11132,111321.0,Pollerton Road,,52.836836,-6.918723,,,,
8210CO11133,111331.0,St Patrick's Avenue,,52.8372550548162,-6.91440872847484,,,,
8210CO11134,111341.0,Laurence O'Toole's,,52.8386832135007,-6.91135998212367,,,,
8210CO11135,113921.0,Askea,,52.8353793345851,-6.91078955687866,,,,
8210CO11138,113951.0,Tullow Road,,52.8314644864729,-6.9073109176096,,,,
8210CO11139,111391.0,The Orchards,,52.8299889505304,-6.90325209027016,,,,
8210CO11140,113961.0,Wallsforge,,52.8279700794832,-6.89974148791186,,,,
8210CO11143,111431.0,Wallsforge,,52.8278059924327,-6.89949336531098,,,,
8210CO11145,112031.0,Tullow Road,,52.8311908061556,-6.90687257180522,,,,
8210CO11146,113931.0,Ashgrove,,52.8306394370105,-6.91240699355307,,,,
8210CO11147,113941.0,Idrone Park,,52.8330663423838,-6.91340008908471,,,,
8210CO11148,111461.0,Askea,,52.8352572048558,-6.91119334211128,,,,
8210CO11149,111601.0,Laurence O'Toole's,,52.838257459751,-6.91197918691955,,,,
8210CO11151,113131.0,Pollerton Road,,52.836699,-6.919424,,,,
8210CO11154,111821.0,Kennedy Avenue,,52.8354234140417,-6.93146319884081,,,,
8210CO11155,111861.0,Castle,,52.8366511683206,-6.93606385727494,,,,
8210CO11156,111871.0,Maryborough Street,,52.8378666532649,-6.93830508322329,,,,
8210CO11157,111881.0,Duggan Avenue,,52.8398593226449,-6.93800414411021,,,,
8210CO11159,202001.0,Barrow Valley,,52.845344415256,-6.94330365849208,,,,
8210CO11444,111421.0,The Orchards,,52.8301367021632,-6.90367873188434,,,,
8210IR0001,,Muine Bheag (Bagenalstown),,52.69918,-6.952653,,,,
8210IR0002,,Carlow,,52.840788,-6.922622,,,,
822008203,8203.0,Visitor Centre,,53.36469,-6.33167,,,,
822008204,8204.0,Áras an Uachtaráin,,53.35938,-6.32384,,,,
822008205,8205.0,Dublin Zoo,,53.35173,-6.30548,,,,
822008206,8206.0,Park Gates,,53.34884,-6.29777,,,,
822008208,8208.0,Park Gates,,53.348995,-6.298737,,,,
822008209,8209.0,Dublin Zoo,,53.35169,-6.3057,,,,
822008210,8210.0,Áras an Uachtaráin,,53.358951,-6.32316,,,,
8220B1000401,100041.0,Clare Street,,53.341434,-6.251562,,,,
8220B100111,100111.0,Westland Row,,53.343163,-6.249959,,,,
8220B100351,100351.0,Merrion Square North,,53.3409427335809,-6.24994529768875,,,,
8220B100461,100461.0,Merrion Road,,53.3283555138789,-6.22837542799152,,,,
8220B1009001,100901.0,St Margaret's Road,,53.4001982314926,-6.30834665852557,,,,
8220B1011301,101131.0,North Road,,53.40014650036,-6.30786746825518,,,,
8220B1011501,101151.0,Glasnevin,,53.369942933041,-6.27806175078419,,,,
8220B1021101,102111.0,Bachelors Walk,,53.346833,-6.262471,,,,
8220B1046101,104611.0,Merrion Row,,53.3385331896343,-6.25480444135106,,,,
8220B106421,106421.0,3Arena,,53.346899,-6.229431,,,,
8220B10995,10995.0,Heuston Station,,53.3458575428185,-6.29388714847594,,,,
8220B111761,111761.0,Westland Row Church,,53.342626,-6.250132,,,,
8220B111771,111771.0,Irish Life,,53.349115135278,-6.25561891627054,,,,
8220B134961,134961.0,Dublin Busáras,,53.3499127208186,-6.25238682003711,,,,
8220B135001,135001.0,Dublin Busáras,,53.3495717825709,-6.25181494321315,,,,
8220B1350201,135021.0,DCU,,53.386888884633,-6.25663057318752,,,,
8220B1350301,135031.0,Beresford Place,,53.3487549295197,-6.25495768638166,,,,
8220B1351001,135101.0,Wellington Quay,,53.3458641751298,-6.26381729294171,,,,
8220B1351201,135121.0,Connolly Station,,53.3502180212919,-6.25052670165242,,,,
8220B1351401,135141.0,George's Quay,,53.347377,-6.252222,,,,
8220B1352701,135271.0,Custom House Quay,,53.348359,-6.253712,,,,
8220B1353101,135311.0,Wilton Terrace,,53.333451,-6.249021,,,,
8220B1353301,135331.0,Dawson Street,,53.340134371715,-6.25858361137312,,,,
8220B1353501,135351.0,Eden Quay,,53.3477999659065,-6.25849647173381,,,,
8220B1354001,135401.0,Heuston Station,,53.346033,-6.292647,,,,
8220B135411,135411.0,Wilton Terrace,,53.333421,-6.249085,,,,
8220B1354201,135421.0,Heuston Station,,53.346197,-6.292462,,,,
8220B211521,211521.0,Merrion Square West,,53.3409101463996,-6.25078764576979,,,,
8220B3551501,355151.0,Vincent's Hospital,,53.3173579970596,-6.21598254819272,,,,
8220DB000002,2.0,Parnell Square West,,53.3522443611383,-6.26372321891887,,,,
8220DB000003,3.0,Parnell Square West,,53.3523085514325,-6.26381074216825,,,,
8220DB000004,4.0,Parnell Square West,,53.352574513185,-6.26417548603797,,,,
8220DB000005,5.0,Parnell Square West,,53.3525736395204,-6.26411543286632,,,,
8220DB000007,7.0,Parnell Square West,,53.3528409105784,-6.26457026121749,,,,
8220DB000008,8.0,Parnell Square West,,53.3532722714822,-6.265183676574,,,,
8220DB000010,10.0,Parnell Square West,,53.3533921036473,-6.26538912389954,,,,
8220DB000011,11.0,St Joseph's Parade,,53.3568152335295,-6.26467919507526,,,,
8220DB000012,12.0,Upper Dorset Street,,53.3571075162022,-6.2643818673353,,,,
8220DB000014,14.0,Dorset Street Lower,,53.3585312378758,-6.2627765057087,,,,
8220DB000015,15.0,Innisfallen Parade,,53.360267,-6.260978,,,,
8220DB000016,16.0,Nephin Road Park,,53.3663915571411,-6.30561418352737,,,,
8220DB000017,17.0,Drumcondra Rail Station,,53.3630783243779,-6.25839928847834,,,,
8220DB000018,18.0,Dargle Road,,53.3658559259166,-6.25595682067835,,,,
8220DB000019,19.0,Botanic Avenue,,53.3672348759324,-6.25559994097702,,,,
8220DB000021,21.0,DCU St Patrick's,,53.3701011992947,-6.25431059904442,,,,
8220DB000022,22.0,Home Farm Road,,53.3735036097406,-6.25280375269006,,,,
8220DB000023,23.0,Ferguson Road,,53.3742282800791,-6.256261004167,,,,
8220DB000024,24.0,Walsh Road,,53.3751331588841,-6.26037234812319,,,,
8220DB000025,25.0,Rathlin Road,,53.3758994661474,-6.26361773641709,,,,
8220DB000027,27.0,Ballymun Road,,53.3794389600107,-6.26658526126003,,,,
8220DB000028,28.0,Hampstead Avenue,,53.381578637628,-6.26600227077738,,,,
8220DB000029,29.0,Albert College Park,,53.3834882529457,-6.26566910125417,,,,
8220DB000030,30.0,Ventry Park,,53.370331900193,-6.30460116922913,,,,
8220DB000031,31.0,St Pappin's Road,,53.3860332259144,-6.268858077275,,,,
8220DB000032,32.0,Stormanstown Road,,53.3861955680738,-6.2713772010414,,,,
8220DB000033,33.0,Glasnevin Drive,,53.3887179243058,-6.27177114122451,,,,
8220DB000035,35.0,Dean Swift Road,,53.3862067871013,-6.270910692541,,,,
8220DB000036,36.0,Maolbuille Road,,53.386126850411,-6.26787706978339,,,,
8220DB000037,37.0,DCU Ballymun Road,,53.385346401194,-6.26488698131794,,,,
8220DB000038,38.0,Hampstead Avenue,,53.3822365941636,-6.26550952120506,,,,
8220DB000039,39.0,The Rise,,53.3804141869323,-6.26565875906589,,,,
8220DB000040,40.0,Stella Avenue,,53.3766607654507,-6.26466896852794,,,,
8220DB000041,41.0,Home Farm Road,,53.3755592683258,-6.26185800624669,,,,
8220DB000042,42.0,Corpus Christi NS,,53.3746502734575,-6.25746118972134,,,,
8220DB000043,43.0,Achill Road,,53.3738612202267,-6.25390131043392,,,,
8220DB000044,44.0,Skylon Hotel,,53.3730174091204,-6.25213230324296,,,,
8220DB000045,45.0,DCU St Patrick's,,53.3699364344006,-6.25410694084966,,,,
8220DB000046,46.0,Botanic Avenue,,53.367131016215,-6.25525855655013,,,,
8220DB000047,47.0,Drumcondra Rail Station,,53.3639161189927,-6.25729825652802,,,,
8220DB000048,48.0,Fitzroy Avenue,,53.3622573901228,-6.25880841233317,,,,
8220DB000049,49.0,Dorset Street Lower,,53.3600042378879,-6.26085350834054,,,,
8220DB000051,51.0,Temple Street,,53.3578104088094,-6.26327157246552,,,,
8220DB000052,52.0,Dorset Street Upper,,53.3566607792349,-6.26456528204098,,,,
8220DB000053,53.0,North Circular Road,,53.3600144884223,-6.26279128910752,,,,
8220DB000054,54.0,Mater Hospital,,53.3602216080548,-6.26590803396309,,,,
8220DB000055,55.0,Mountjoy,,53.3604116029234,-6.26846957982236,,,,
8220DB000056,56.0,Dalymount,,53.3607597246041,-6.2763736549141,,,,
8220DB000057,57.0,Dalymount,,53.3608162242918,-6.27655167484331,,,,
8220DB000058,58.0,Churchview Home,,53.3609462458913,-6.28120420246722,,,,
8220DB000059,59.0,Annamoe Terrace,,53.3610180101964,-6.28494256312827,,,,
8220DB000060,60.0,Quarry Road,,53.3612792196482,-6.28936450005445,,,,
8220DB000063,63.0,Faussaugh Avenue,,53.366792437293,-6.29275010805854,,,,
8220DB000064,64.0,Faussaugh Avenue Church,,53.3670885820667,-6.29523278220336,,,,
8220DB000065,65.0,Dingle Road,,53.3672546442386,-6.29805127641299,,,,
8220DB000066,66.0,Broombridge Road,,53.367275,-6.30074,,,,
8220DB000068,68.0,Ventry Drive,,53.369077508046,-6.30424523466641,,,,
8220DB000069,69.0,Carnlough Road,,53.3713925640935,-6.30334171689525,,,,
8220DB000071,71.0,Ventry Park,,53.3702576893289,-6.30443880530351,,,,
8220DB000072,72.0,Ventry Drive,,53.368969926025,-6.30426453600163,,,,
8220DB000073,73.0,Faussagh Avenue,,53.3673915527258,-6.3007206786557,,,,
8220DB000074,74.0,Faussaugh Avenue Church,,53.3672002385634,-6.29549881400778,,,,
8220DB000075,75.0,Fionnbarra GAA,,53.3665472298946,-6.29131731936794,,,,
8220DB000077,77.0,Quarry Road,,53.3613091819025,-6.28957365234688,,,,
8220DB000078,78.0,Annamoe Terrace,,53.3611492151906,-6.28406583527474,,,,
8220DB000079,79.0,Churchview Home,,53.3610212509762,-6.28079550562152,,,,
8220DB000080,80.0,Phibsborough PO,,53.360862963273,-6.27605396152962,,,,
8220DB000081,81.0,Phibsborough,,53.3608757479059,-6.27196662691607,,,,
8220DB000082,82.0,Phibsborough,,53.3607977959156,-6.27154908016382,,,,
8220DB000083,83.0,Mater Hospital,,53.3602792498223,-6.26554509616275,,,,
8220DB000084,84.0,Leo Street,,53.3601625615962,-6.26370178059102,,,,
8220DB000085,85.0,Wellpark Avenue,,53.3739579526136,-6.2519134296642,,,,
8220DB000087,87.0,Clare Road,,53.3767517255719,-6.2548802899246,,,,
8220DB000088,88.0,Walnut Rise,,53.3772872552991,-6.2576992286456,,,,
8220DB000090,90.0,Albert College Court,,53.3863855316738,-6.26526567275522,,,,
8220DB000091,91.0,Ballymun Road NS,,53.3884278896483,-6.26540814207682,,,,
8220DB000092,92.0,Ballymun Library,,53.3898373340512,-6.26467424036105,,,,
8220DB000093,93.0,Gateway Avenue,,53.3923014677497,-6.26415297561013,,,,
8220DB000094,94.0,Civic Centre,,53.3960347624115,-6.26437695995448,,,,
8220DB000102,102.0,Balbutcher Lane,,53.397773070166,-6.26771985697013,,,,
8220DB000104,104.0,Poppintree Parade,,53.3997562075174,-6.27681294502528,,,,
8220DB000105,105.0,Belclare Park,,53.4029363966818,-6.28169269646949,,,,
8220DB000107,107.0,Crannogue Road,,53.4023798987989,-6.28049690990612,,,,
8220DB000110,110.0,Ard na Meala,,53.3979386409613,-6.26860038147331,,,,
8220DB000112,112.0,Civic Centre,,53.3961544015462,-6.2639510403018,,,,
8220DB000113,113.0,Trinity Comp School,,53.3922679629262,-6.26370325464247,,,,
8220DB000114,114.0,Ballymun Road,,53.3913333220544,-6.26371122925237,,,,
8220DB000115,115.0,Ballymun Road Church,,53.3879640919871,-6.26503610048148,,,,
8220DB000116,116.0,Griffith Lawns,,53.3776934606436,-6.25966673989336,,,,
8220DB000117,117.0,Walnut Rise,,53.3773659067251,-6.25754570845526,,,,
8220DB000118,118.0,Clare Road,,53.3766430016908,-6.25359209857681,,,,
8220DB000119,119.0,The Village,,53.3751904807235,-6.25076574528234,,,,
8220DB000126,126.0,Nursing Home,,53.3990954666854,-6.26408696056045,,,,
8220DB000127,127.0,Nursing Home,,53.3991075304805,-6.26368042823971,,,,
8220DB000128,128.0,Glasnevin Avenue,,53.3892678697418,-6.26568972261117,,,,
8220DB000129,129.0,Glasnevin Drive,,53.3898903154474,-6.27142293606878,,,,
8220DB000130,130.0,Glasnevin Park,,53.3900920127596,-6.27418126942505,,,,
8220DB000131,131.0,Willow Park Road,,53.3903858902624,-6.27834923697209,,,,
8220DB000132,132.0,Beneavin Park,,53.3905207424932,-6.2827191236982,,,,
8220DB000133,133.0,Grove Park Road,,53.3907969275881,-6.28630150947292,,,,
8220DB000134,134.0,Sycamore Road,,53.3930945913203,-6.28607386543561,,,,
8220DB000136,136.0,McKee Road,,53.3943802013894,-6.28985659650009,,,,
8220DB000137,137.0,Clancy Avenue,,53.3923167196303,-6.29263079481432,,,,
8220DB000138,138.0,St Canice's BNS,,53.3899950092672,-6.29180657264741,,,,
8220DB000139,139.0,Grove Park Road,,53.3906014624241,-6.28645971748872,,,,
8220DB000140,140.0,Beneavin Park,,53.3906344923641,-6.28250404674216,,,,
8220DB000141,141.0,Willow Park Road,,53.3904450850916,-6.27809124468715,,,,
8220DB000142,142.0,Glasnevin Park,,53.3901982852621,-6.27407172195534,,,,
8220DB000143,143.0,Willow Park Avenue,,53.389876708405,-6.2692433699802,,,,
8220DB000146,146.0,Na Fianna GAA Club,,53.3750401276319,-6.26509558567468,,,,
8220DB000147,147.0,Tolka Bridge,,53.37248,-6.265831,,,,
8220DB000148,148.0,Mobhi Road,,53.3706701663468,-6.26806850705825,,,,
8220DB000149,149.0,Tolka Bridge,,53.373139,-6.265985,,,,
8220DB000150,150.0,Na Fianna GAA Club,,53.3756588461862,-6.26499528302822,,,,
8220DB000151,151.0,Botanic Gardens,,53.3719552600192,-6.26929382771155,,,,
8220DB000153,153.0,Met Eireann,,53.3756885056236,-6.27013443946296,,,,
8220DB000154,154.0,St Brigid's School,,53.3772589962512,-6.27555703718651,,,,
8220DB000155,155.0,Old Finglas Road,,53.3778742492869,-6.27957552717572,,,,
8220DB000156,156.0,Tolka Estate,,53.378623390086,-6.28166473909492,,,,
8220DB000157,157.0,Glasilawn Road,,53.3804116224166,-6.28163782517765,,,,
8220DB000158,158.0,Griffith Road,,53.3814819498289,-6.28356395405038,,,,
8220DB000159,159.0,Griffith Parade,,53.3827837191573,-6.28283511246108,,,,
8220DB000164,164.0,Beneavin Road,,53.3884303639456,-6.28048792293046,,,,
8220DB000165,165.0,Beneavin Park,,53.3890348746718,-6.28377124881097,,,,
8220DB000166,166.0,Beneavin School,,53.3895835973683,-6.28630514857364,,,,
8220DB000167,167.0,Beneavin Road,,53.3901866021356,-6.28698758531706,,,,
8220DB000168,168.0,Beneavin Park,,53.3892599668872,-6.28442373469442,,,,
8220DB000169,169.0,Beneavin Court,,53.3884339346693,-6.28011190995853,,,,
8220DB000173,173.0,Glasnamana Place,,53.3821216122982,-6.28054674839469,,,,
8220DB000174,174.0,Tolka Estate,,53.3806803549474,-6.28095056210771,,,,
8220DB000175,175.0,Northland Grove,,53.3784242537309,-6.28156753895514,,,,
8220DB000176,176.0,Old Finglas Road,,53.3780320419735,-6.27929860607809,,,,
8220DB000177,177.0,Ballygall Road East,,53.3804683765673,-6.27622403515383,,,,
8220DB000178,178.0,Fitzmaurice Road,,53.3818902631693,-6.27634698261825,,,,
8220DB000179,179.0,Ballygall Road East,,53.3803034312762,-6.27600521980133,,,,
8220DB000180,180.0,Cremore Crescent,,53.3784395640865,-6.2763961751655,,,,
8220DB000181,181.0,Cremore Avenue,,53.3771498433764,-6.27422370686192,,,,
8220DB000182,182.0,Met Eireann,,53.3756567668221,-6.26980505970865,,,,
8220DB000183,183.0,Botanic Gardens,,53.3723159291215,-6.26875318486038,,,,
8220DB000184,184.0,Botanic Road,,53.3697036819826,-6.26897935449929,,,,
8220DB000185,185.0,St Teresa's Place,,53.3681009359861,-6.27002113927784,,,,
8220DB000186,186.0,Lindsay Grove,,53.365355342635,-6.27158997755118,,,,
8220DB000187,187.0,Phibsborough Road,,53.3627342523604,-6.27244736533831,,,,
8220DB000188,188.0,North Circular Road,,53.3601206877553,-6.27258314915011,,,,
8220DB000189,189.0,Fire Station,,53.3571674394883,-6.27346881555339,,,,
8220DB000190,190.0,Broadstone,,53.3551257304144,-6.27337107400574,,,,
8220DB000191,191.0,Western Way,,53.3550179485755,-6.26903378050291,,,,
8220DB000192,192.0,Mountjoy Street,,53.3563972112359,-6.26807646963914,,,,
8220DB000193,193.0,Finglas Park,,53.3911963059787,-6.29410403487394,,,,
8220DB000194,194.0,Western Way,,53.3550406495518,-6.26997931103774,,,,
8220DB000195,195.0,Broadstone,,53.3550117778767,-6.27357097973096,,,,
8220DB000196,196.0,Fire Station,,53.3568838992907,-6.27375070406954,,,,
8220DB000197,197.0,Monck Place,,53.358952631612,-6.27323137351172,,,,
8220DB000198,198.0,Phibsborough SC,,53.3616253828786,-6.27283781041661,,,,
8220DB000199,199.0,Munster Street,,53.3636218114982,-6.27229124622519,,,,
8220DB000200,200.0,Prospect Way,,53.3674226926312,-6.27159644393802,,,,
8220DB000201,201.0,Botanic Road,,53.3682910986599,-6.27011862691081,,,,
8220DB000202,202.0,Fairfield Road,,53.3700800875498,-6.26890397753376,,,,
8220DB000203,203.0,Whitehall College,,53.3763927937136,-6.25001002810673,,,,
8220DB000204,204.0,Highfield Hospital,,53.379588357567,-6.24666219273761,,,,
8220DB000205,205.0,Iveragh Road,,53.3813753269372,-6.24532604699473,,,,
8220DB000206,206.0,Collins Avenue West,,53.3835460890329,-6.24747670792428,,,,
8220DB000207,207.0,Larkhill Road,,53.3848216307362,-6.24987478276802,,,,
8220DB000208,208.0,Glendun Road,,53.3866539303158,-6.24795040815756,,,,
8220DB000209,209.0,Larkhill Road,,53.387271110529,-6.24591044728042,,,,
8220DB000210,210.0,Crestfield Road,,53.3875940812728,-6.24831772849056,,,,
8220DB000211,211.0,Collins Avenue,,53.3842808561631,-6.24916033059417,,,,
8220DB000212,212.0,Whitehall,,53.3831956351277,-6.24625839753322,,,,
8220DB000213,213.0,Iveragh Road,,53.3814495440234,-6.24487202356896,,,,
8220DB000214,214.0,Highfield Hospital,,53.379408483573,-6.24665455182556,,,,
8220DB000215,215.0,Collins Avenue,,53.3818722870048,-6.2424494292295,,,,
8220DB000216,216.0,Beaumont Road,,53.3823308174836,-6.23819131969338,,,,
8220DB000217,217.0,Grace Park Court,,53.384323621843,-6.23680112220447,,,,
8220DB000218,218.0,Shantalla Road,,53.3859238989699,-6.2337883241109,,,,
8220DB000220,220.0,Swords Road,,53.3879405396554,-6.24498084117383,,,,
8220DB000228,228.0,Shanliss Road,,53.391877392779,-6.25971957291398,,,,
8220DB000233,233.0,Beaumont Road,,53.3858213105789,-6.23353699415902,,,,
8220DB000234,234.0,Beaumont Grove,,53.3849504827242,-6.23482084271804,,,,
8220DB000235,235.0,Collinswood,,53.3832966131819,-6.23724945651059,,,,
8220DB000236,236.0,Yellow Road,,53.3820247430957,-6.23815886003786,,,,
8220DB000237,237.0,Swords Road,,53.3820319328819,-6.24352519975875,,,,
8220DB000242,242.0,Coolgreena Road,,53.3856548985671,-6.23201042765,,,,
8220DB000243,243.0,Lady of Mercy,,53.3857800608389,-6.22953967454698,,,,
8220DB000244,244.0,Skelly's Lane,,53.3849982136853,-6.22349851566417,,,,
8220DB000245,245.0,Whitethorn Crescent,,53.38447224442,-6.21956660604612,,,,
8220DB000246,246.0,Artane Castle,,53.3851504766469,-6.21623087716996,,,,
8220DB000247,247.0,Ardlea Road,,53.3869761610588,-6.21450075590277,,,,
8220DB000248,248.0,Maryfield Drive,,53.3855645601725,-6.21446963135785,,,,
8220DB000249,249.0,Artane Castle,,53.3849335491788,-6.21614974496396,,,,
8220DB000250,250.0,Skelly's Lane,,53.3844194499785,-6.22024531610136,,,,
8220DB000251,251.0,Elmount Crescent,,53.3848322787448,-6.22321978633312,,,,
8220DB000252,252.0,Lady of Mercy,,53.3855680158371,-6.22796991791541,,,,
8220DB000253,253.0,Beaumont Hospital,,53.3899625746413,-6.22429914227646,,,,
8220DB000254,254.0,Beaumont Hospital,,53.3902652984433,-6.22410611366838,,,,
8220DB000255,255.0,Coolgreena Road,,53.3855938804189,-6.23153187241743,,,,
8220DB000259,259.0,Grace Park Road,,53.3740108657416,-6.24388537443071,,,,
8220DB000261,261.0,Parnell Square East,,53.3540562845333,-6.26285336122226,,,,
8220DB000262,262.0,Parnell Square East,,53.3539469610394,-6.26275264892108,,,,
8220DB000263,263.0,Parnell Square East,,53.3537456234947,-6.2625054539801,,,,
